Building,Floor,Suite,Room,Bed,Room Type,Suite Size (if applicable),Room Gender,Room Profile
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 430,GRADCTR B 430 435,GRADCTR B 430 435‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 430,GRADCTR B 430 436,GRADCTR B 430 436‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 440,GRADCTR B 440 441,GRADCTR B 440 441‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 440,GRADCTR B 440 442,GRADCTR B 440 442‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 440,GRADCTR B 440 443,GRADCTR B 440 443‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 440,GRADCTR B 440 444,GRADCTR B 440 444‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 440,GRADCTR B 440 445,GRADCTR B 440 445‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 511,GRADCTR B 510 511‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 512,GRADCTR B 510 512‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 513,GRADCTR B 510 513‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 514,GRADCTR B 510 514‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 515,GRADCTR B 510 515‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 516,GRADCTR B 510 516‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 520,GRADCTR B 520 521,GRADCTR B 520 521‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 520,GRADCTR B 520 522,GRADCTR B 520 522‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 520,GRADCTR B 520 523,GRADCTR B 520 523‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 520,GRADCTR B 520 524,GRADCTR B 520 524‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 520,GRADCTR B 520 525,GRADCTR B 520 525‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 530,GRADCTR B 530 531,GRADCTR B 530 531‐1,Single (Suite/Apartment),5,CoEd,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 530,GRADCTR B 530 532,GRADCTR B 530 532‐1,Single (Suite/Apartment),5,CoEd,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 530,GRADCTR B 530 533,GRADCTR B 530 533‐1,Single (Suite/Apartment),5,CoEd,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 530,GRADCTR B 530 534,GRADCTR B 530 534‐1,Single (Suite/Apartment),5,CoEd,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 530,GRADCTR B 530 535,GRADCTR B 530 535‐1,Single (Suite/Apartment),5,CoEd,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 540,GRADCTR B 540 541,GRADCTR B 540 541‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 540,GRADCTR B 540 542,GRADCTR B 540 542‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 540,GRADCTR B 540 544,GRADCTR B 540 544‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 540,GRADCTR B 540 545,GRADCTR B 540 545‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 611,GRADCTR B 610 611‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 612,GRADCTR B 610 612‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 613,GRADCTR B 610 613‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 614,GRADCTR B 610 614‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 615,GRADCTR B 610 615‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 616,GRADCTR B 610 616‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 630,GRADCTR B 630 632,GRADCTR B 630 632‐1,Single (Suite/Apartment),6,Male,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 630,GRADCTR B 630 633,GRADCTR B 630 633‐1,Single (Suite/Apartment),6,Male,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 630,GRADCTR B 630 634,GRADCTR B 630 634‐1,Single (Suite/Apartment),6,Male,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 630,GRADCTR B 630 635,GRADCTR B 630 635‐1,Single (Suite/Apartment),6,Male,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 630,GRADCTR B 630 636,GRADCTR B 630 636‐1,Single (Suite/Apartment),6,Male,24‐25 Quiet Housing
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 640,GRADCTR B 640 644,GRADCTR B 640 644‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER C,GRADCTR C FL 1,GRADCTR C 110,GRADCTR C 110 113,GRADCTR C 110 113‐1,Single (Suite/Apartment),4,DynamicGender,24‐25 Spring General Selection
GRAD CENTER C,GRADCTR C FL 1,GRADCTR C 130,GRADCTR C 130 133,GRADCTR C 130 133‐1,Single (Suite/Apartment),4,DynamicGender,24‐25 Spring General Selection
GRAD CENTER C,GRADCTR C FL 1,GRADCTR C 140,GRADCTR C 140 141,GRADCTR C 140 141‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 1,GRADCTR C 140,GRADCTR C 140 142,GRADCTR C 140 142‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 1,GRADCTR C 140,GRADCTR C 140 143,GRADCTR C 140 143‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 1,GRADCTR C 140,GRADCTR C 140 144,GRADCTR C 140 144‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 1,GRADCTR C 140,GRADCTR C 140 145,GRADCTR C 140 145‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 220,GRADCTR C 220 221,GRADCTR C 220 221‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 220,GRADCTR C 220 222,GRADCTR C 220 222‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 220,GRADCTR C 220 223,GRADCTR C 220 223‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 220,GRADCTR C 220 224,GRADCTR C 220 224‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 220,GRADCTR C 220 225,GRADCTR C 220 225‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 230,GRADCTR C 230 231,GRADCTR C 230 231‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Spring General Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 230,GRADCTR C 230 235,GRADCTR C 230 235‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Spring General Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 230,GRADCTR C 230 236,GRADCTR C 230 236‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Spring General Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 240,GRADCTR C 240 241,GRADCTR C 240 241‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 240,GRADCTR C 240 242,GRADCTR C 240 242‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 240,GRADCTR C 240 243,GRADCTR C 240 243‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 240,GRADCTR C 240 244,GRADCTR C 240 244‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 240,GRADCTR C 240 245,GRADCTR C 240 245‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 3,GRADCTR C 320,GRADCTR C 320 321,GRADCTR C 320 321‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER C,GRADCTR C FL 3,GRADCTR C 320,GRADCTR C 320 325,GRADCTR C 320 325‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER C,GRADCTR C FL 3,GRADCTR C 330,GRADCTR C 330 333,GRADCTR C 330 333‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER C,GRADCTR C FL 4,GRADCTR C 420,GRADCTR C 420 421,GRADCTR C 420 421‐1,Single (Suite/Apartment),5,Male,24‐25 Same Sex (Male)
GRAD CENTER C,GRADCTR C FL 4,GRADCTR C 420,GRADCTR C 420 422,GRADCTR C 420 422‐1,Single (Suite/Apartment),5,Male,24‐25 Same Sex (Male)
GRAD CENTER C,GRADCTR C FL 4,GRADCTR C 420,GRADCTR C 420 423,GRADCTR C 420 423‐1,Single (Suite/Apartment),5,Male,24‐25 Same Sex (Male)
GRAD CENTER C,GRADCTR C FL 4,GRADCTR C 420,GRADCTR C 420 424,GRADCTR C 420 424‐1,Single (Suite/Apartment),5,Male,24‐25 Same Sex (Male)
GRAD CENTER C,GRADCTR C FL 4,GRADCTR C 420,GRADCTR C 420 425,GRADCTR C 420 425‐1,Single (Suite/Apartment),5,Male,24‐25 Same Sex (Male)
GRAD CENTER C,GRADCTR C FL 4,GRADCTR C 430,GRADCTR C 430 435,GRADCTR C 430 435‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 510,GRADCTR C 510 511,GRADCTR C 510 511‐1,Single (Suite/Apartment),6,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 510,GRADCTR C 510 512,GRADCTR C 510 512‐1,Single (Suite/Apartment),6,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 510,GRADCTR C 510 513,GRADCTR C 510 513‐1,Single (Suite/Apartment),6,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 510,GRADCTR C 510 514,GRADCTR C 510 514‐1,Single (Suite/Apartment),6,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 510,GRADCTR C 510 515,GRADCTR C 510 515‐1,Single (Suite/Apartment),6,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 510,GRADCTR C 510 516,GRADCTR C 510 516‐1,Single (Suite/Apartment),6,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 520,GRADCTR C 520 521,GRADCTR C 520 521‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 520,GRADCTR C 520 522,GRADCTR C 520 522‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 520,GRADCTR C 520 523,GRADCTR C 520 523‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 520,GRADCTR C 520 524,GRADCTR C 520 524‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 520,GRADCTR C 520 525,GRADCTR C 520 525‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 530,GRADCTR C 530 531,GRADCTR C 530 531‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 530,GRADCTR C 530 532,GRADCTR C 530 532‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 530,GRADCTR C 530 533,GRADCTR C 530 533‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 530,GRADCTR C 530 534,GRADCTR C 530 534‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 530,GRADCTR C 530 535,GRADCTR C 530 535‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 540,GRADCTR C 540 541,GRADCTR C 540 541‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 540,GRADCTR C 540 542,GRADCTR C 540 542‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 540,GRADCTR C 540 543,GRADCTR C 540 543‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 540,GRADCTR C 540 544,GRADCTR C 540 544‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 540,GRADCTR C 540 545,GRADCTR C 540 545‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 611,GRADCTR C 610 611‐1,Single (Suite/Apartment),6,Male,24‐25 Same Sex (Male)
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 612,GRADCTR C 610 612‐1,Single (Suite/Apartment),6,Male,24‐25 Same Sex (Male)
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 613,GRADCTR C 610 613‐1,Single (Suite/Apartment),6,Male,24‐25 Same Sex (Male)
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 614,GRADCTR C 610 614‐1,Single (Suite/Apartment),6,Male,24‐25 Same Sex (Male)
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 615,GRADCTR C 610 615‐1,Single (Suite/Apartment),6,Male,24‐25 Same Sex (Male)
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 616,GRADCTR C 610 616‐1,Single (Suite/Apartment),6,Male,24‐25 Same Sex (Male)
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 620,GRADCTR C 620 621,GRADCTR C 620 621‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 620,GRADCTR C 620 622,GRADCTR C 620 622‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 620,GRADCTR C 620 624,GRADCTR C 620 624‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 620,GRADCTR C 620 625,GRADCTR C 620 625‐1,Single (Suite/Apartment),5,Female,24‐25 Same Sex (Female)
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 640,GRADCTR C 640 641,GRADCTR C 640 641‐1,Single (Suite/Apartment),5,Male,24‐25 Same Sex (Male)
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 640,GRADCTR C 640 642,GRADCTR C 640 642‐1,Single (Suite/Apartment),5,Male,24‐25 Same Sex (Male)
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 640,GRADCTR C 640 643,GRADCTR C 640 643‐1,Single (Suite/Apartment),5,Male,24‐25 Same Sex (Male)
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 640,GRADCTR C 640 644,GRADCTR C 640 644‐1,Single (Suite/Apartment),5,Male,24‐25 Same Sex (Male)
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 640,GRADCTR C 640 645,GRADCTR C 640 645‐1,Single (Suite/Apartment),5,Male,24‐25 Same Sex (Male)
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 110,GRADCTR D 110 111,GRADCTR D 110 111‐1,Single (Suite/Apartment),5,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 110,GRADCTR D 110 112,GRADCTR D 110 112‐1,Single (Suite/Apartment),5,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 110,GRADCTR D 110 113,GRADCTR D 110 113‐1,Single (Suite/Apartment),5,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 110,GRADCTR D 110 114,GRADCTR D 110 114‐1,Single (Suite/Apartment),5,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 110,GRADCTR D 110 115,GRADCTR D 110 115‐1,Single (Suite/Apartment),5,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 210,GRADCTR D 210 211,GRADCTR D 210 211‐1,Single (Suite/Apartment),4,Female,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 210,GRADCTR D 210 214,GRADCTR D 210 214‐1,Single (Suite/Apartment),4,Female,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 220,GRADCTR D 220 226,GRADCTR D 220 226‐1,Single (Suite/Apartment),6,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 230,GRADCTR D 230 231,GRADCTR D 230 231‐1,Single (Suite/Apartment),5,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 230,GRADCTR D 230 232,GRADCTR D 230 232‐1,Single (Suite/Apartment),5,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 230,GRADCTR D 230 233,GRADCTR D 230 233‐1,Single (Suite/Apartment),5,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 230,GRADCTR D 230 234,GRADCTR D 230 234‐1,Single (Suite/Apartment),5,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 230,GRADCTR D 230 235,GRADCTR D 230 235‐1,Single (Suite/Apartment),5,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 240,GRADCTR D 240 241,GRADCTR D 240 241‐1,Single (Suite/Apartment),6,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 240,GRADCTR D 240 242,GRADCTR D 240 242‐1,Single (Suite/Apartment),6,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 240,GRADCTR D 240 243,GRADCTR D 240 243‐1,Single (Suite/Apartment),6,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 240,GRADCTR D 240 244,GRADCTR D 240 244‐1,Single (Suite/Apartment),6,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 240,GRADCTR D 240 245,GRADCTR D 240 245‐1,Single (Suite/Apartment),6,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 240,GRADCTR D 240 246,GRADCTR D 240 246‐1,Single (Suite/Apartment),6,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 310,GRADCTR D 310 311,GRADCTR D 310 311‐1,Single (Suite/Apartment),5,Female,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 320,GRADCTR D 320 321,GRADCTR D 320 321‐1,Single (Suite/Apartment),6,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 320,GRADCTR D 320 322,GRADCTR D 320 322‐1,Single (Suite/Apartment),6,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 320,GRADCTR D 320 323,GRADCTR D 320 323‐1,Single (Suite/Apartment),6,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 320,GRADCTR D 320 324,GRADCTR D 320 324‐1,Single (Suite/Apartment),6,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 320,GRADCTR D 320 325,GRADCTR D 320 325‐1,Single (Suite/Apartment),6,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 320,GRADCTR D 320 326,GRADCTR D 320 326‐1,Single (Suite/Apartment),6,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 330,GRADCTR D 330 331,GRADCTR D 330 331‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 330,GRADCTR D 330 332,GRADCTR D 330 332‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 330,GRADCTR D 330 333,GRADCTR D 330 333‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 330,GRADCTR D 330 334,GRADCTR D 330 334‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 330,GRADCTR D 330 335,GRADCTR D 330 335‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 340,GRADCTR D 340 341,GRADCTR D 340 341‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 340,GRADCTR D 340 342,GRADCTR D 340 342‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 340,GRADCTR D 340 343,GRADCTR D 340 343‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 340,GRADCTR D 340 344,GRADCTR D 340 344‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 340,GRADCTR D 340 345,GRADCTR D 340 345‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 340,GRADCTR D 340 346,GRADCTR D 340 346‐1,Single (Suite/Apartment),6,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 410,GRADCTR D 410 411,GRADCTR D 410 411‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 410,GRADCTR D 410 412,GRADCTR D 410 412‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 410,GRADCTR D 410 413,GRADCTR D 410 413‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 410,GRADCTR D 410 414,GRADCTR D 410 414‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 410,GRADCTR D 410 415,GRADCTR D 410 415‐1,Single (Suite/Apartment),5,DynamicGender,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 430,GRADCTR D 430 431,GRADCTR D 430 431‐1,Single (Suite/Apartment),5,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 430,GRADCTR D 430 432,GRADCTR D 430 432‐1,Single (Suite/Apartment),5,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 430,GRADCTR D 430 433,GRADCTR D 430 433‐1,Single (Suite/Apartment),5,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 430,GRADCTR D 430 434,GRADCTR D 430 434‐1,Single (Suite/Apartment),5,CoEd,24‐25 Spring General Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 430,GRADCTR D 430 435,GRADCTR D 430 435‐1,Single (Suite/Apartment),5,CoEd,24‐25 Spring General Selection
